,省份,城市,河流,流域,断面名称,水质类别,水温,pH,pH类别,溶解氧,溶解氧类别,高锰酸盐指数,高锰酸盐类别,氨氮,氨氮类别,总磷,总氮,电导率,浊度,叶绿素,藻密度,站点情况
2024-09-08 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,26.88,7.888,-,6.612,-,1.421,-,0.4143,-,0.1264,2.685,524.8,44.86,,,正常
2024-09-08 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,26.88,7.833,-,6.411,-,1.296,-,0.3165,-,0.1134,2.886,544.48,30.11,,,正常
2024-09-08 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,26.25,6.383,-,8.252,-,1.133,-,0.0445,-,0.1026,2.502,472.32,1.18,,,正常
2024-09-08 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,29.12,7.979,-,7.134,-,1.307,-,0.1233,-,0.1111,2.6,537.92,42.98,,,正常
2024-09-08 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,27.62,7.813,-,6.306,-,1.47,-,0.2641,-,0.107,2.601,519.68,31.55,,,正常
2024-09-09 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,26.88,7.772,-,6.438,-,1.273,-,0.3195,-,0.1128,2.775,500.8,33.96,,,正常
2024-09-09 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,26.62,7.702,-,6.136,-,1.294,-,0.3195,-,0.1214,3.054,524.64,35.78,,,正常
2024-09-09 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,27.25,7.771,-,6.418,-,1.164,-,0.0731,-,0.0947,2.492,517.76,24.39,,,正常
2024-09-09 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,29.12,7.945,-,7.444,-,1.312,-,0.0587,-,0.0925,2.558,517.6,27.24,,,正常
2024-09-09 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,29.62,8.03,-,8.002,-,1.247,-,0.0359,-,0.0837,2.707,537.28,20.92,,,正常
2024-09-09 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,27.5,7.991,-,7.056,-,1.364,-,0.0318,-,0.0867,2.554,527.68,24.06,,,正常
2024-09-10 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,27.12,7.89,-,6.761,-,1.268,-,0.0393,-,0.0967,2.753,551.84,34.82,,,正常
2024-09-10 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,27.12,7.959,-,7.369,-,1.512,-,0.0777,-,0.1627,2.486,538.08,123.14,,,正常
2024-09-10 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,26.12,8.037,-,7.672,-,1.115,-,0.0554,-,0.1376,2.44,552.48,82.3,,,正常
2024-09-10 12:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,25.62,7.756,-,7.766,-,2.238,-,0.3383,-,0.6656,0.927,380.0,1796.8,,,正常
2024-09-10 16:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,25.38,7.866,-,8.414,-,2.466,-,0.2462,-,0.7551,0.19,304.8,1662.72,,,正常
2024-09-10 20:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.5,7.884,-,8.516,-,1.911,-,0.2296,-,0.6019,0.578,335.28,2001.28,,,正常
2024-09-11 00:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.12,7.912,-,8.594,-,1.683,-,0.2792,-,0.5464,0.908,370.88,2068.48,,,正常
2024-09-11 04:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,23.5,7.939,-,8.742,-,1.46,-,0.305,-,0.5537,0.945,400.08,1877.76,,,正常
2024-09-11 08:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,22.62,7.975,-,8.711,-,1.589,-,0.2498,-,0.575,1.033,417.04,1496.96,,,正常
2024-09-11 12:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.62,7.908,-,8.422,-,1.672,-,0.2638,-,0.585,1.472,434.8,1278.72,,,正常
2024-09-11 16:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,25.75,7.938,-,8.008,-,1.53,-,0.3203,-,0.5587,1.432,444.0,1063.04,,,正常
2024-09-11 20:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,25.0,7.998,-,8.034,-,1.784,-,0.2206,-,0.5835,1.457,457.92,964.0,,,正常
2024-09-12 00:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.5,8.019,-,8.308,-,1.797,-,0.2149,-,0.5973,1.525,461.92,874.24,,,正常
2024-09-12 04:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.38,8.05,-,8.303,-,1.823,-,0.1624,-,0.5904,1.56,464.64,817.44,,,正常
2024-09-12 08:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.0,8.037,-,8.528,-,1.895,-,0.204,-,0.6025,1.616,470.0,752.0,,,正常
2024-09-12 12:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.25,8.056,-,8.537,-,1.841,-,0.1217,-,0.5682,1.606,480.64,715.52,,,正常
2024-09-12 16:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,25.25,8.016,-,8.316,-,1.525,-,0.2024,-,0.4327,1.815,487.84,429.92,,,正常
2024-09-12 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,24.38,8.003,-,8.259,-,1.351,-,0.1496,-,0.3378,1.962,491.92,267.52,,,正常
2024-09-13 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅳ,24.0,8.031,-,8.312,-,1.226,-,0.1237,-,0.28,2.102,488.88,206.0,,,正常
2024-09-13 04:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,23.75,8.016,-,8.238,-,1.224,-,0.1576,-,0.4361,2.262,515.36,168.8,,,正常
2024-09-13 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,23.88,8.023,-,8.331,-,1.304,-,0.1184,-,0.3015,2.254,513.12,147.2,,,正常
2024-09-13 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅳ,24.62,8.019,-,8.406,-,1.219,-,0.1157,-,0.2618,2.295,514.24,160.84,,,正常
2024-09-13 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅳ,25.88,8.028,-,7.9,-,1.589,-,0.1102,-,0.2544,2.343,508.32,166.76,,,正常
2024-09-13 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅳ,25.5,7.883,-,7.084,-,1.519,-,0.1074,-,0.2256,2.351,534.24,134.32,,,正常
2024-09-14 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,25.25,7.787,-,6.624,-,1.361,-,0.0993,-,0.1628,3.231,572.8,74.28,,,正常
2024-09-14 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,24.88,7.773,-,6.679,-,1.201,-,0.0845,-,0.152,3.097,571.04,63.28,,,正常
2024-09-14 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,24.38,8.094,-,8.463,-,1.016,-,0.06,-,0.1332,2.15,483.36,100.38,,,正常
2024-09-14 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅳ,25.0,8.05,-,8.725,-,1.234,-,0.1123,-,0.2304,1.949,462.72,296.0,,,正常
2024-09-14 16:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.12,8.016,-,9.147,-,1.849,-,0.1545,-,0.5643,1.497,450.16,546.72,,,正常
2024-09-14 20:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.0,8.009,-,8.562,-,1.799,-,0.1311,-,0.5734,1.5,464.56,645.6,,,正常
2024-09-15 00:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.0,8.05,-,8.619,-,2.269,-,0.1534,-,0.6028,1.381,413.84,669.6,,,正常
2024-09-15 04:00:00,四川省,德阳市,绵远河,长江流域,八角,-3,23.38,8.05,-,8.578,-,,-,,-,,,440.24,547.68,,,维护
2024-09-15 08:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,23.38,7.841,-,7.682,-,3.827,-,0.9311,-,0.8622,2.484,344.24,926.08,,,正常
2024-09-15 12:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,23.38,7.831,-,7.98,-,3.355,-,0.7533,-,0.8505,2.682,388.72,1108.16,,,正常
2024-09-15 16:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.25,7.773,-,7.953,-,4.605,-,0.3548,-,0.9819,3.089,374.8,1807.04,,,正常
2024-09-15 20:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,23.62,7.869,-,8.441,-,6.703,-,0.2972,-,1.6338,,319.68,2081.92,,,维护
2024-09-16 00:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,23.38,7.864,-,8.609,-,6.386,-,0.1925,-,1.4585,5.929,332.88,1719.36,,,正常
2024-09-16 04:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,23.25,7.855,-,8.734,-,5.798,-,0.1592,-,1.2982,1.849,355.36,1385.92,,,正常
2024-09-16 08:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,22.88,7.894,-,8.961,-,5.186,-,0.1206,-,1.057,1.319,378.4,1134.72,,,正常
2024-09-16 12:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,23.88,7.938,-,9.258,-,3.542,-,0.141,-,0.8993,0.864,388.32,1828.8,,,正常
2024-09-16 16:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,23.75,7.945,-,9.211,-,3.716,-,0.2628,-,0.9662,,293.36,2034.56,,,维护
2024-09-16 20:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,22.62,8.041,-,9.453,-,2.738,-,0.2005,-,0.638,,303.36,1708.16,,,维护
2024-09-17 00:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,22.0,8.028,-,9.594,-,2.204,-,0.2851,-,0.5319,0.189,328.24,1646.4,,,正常
2024-09-17 04:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,21.75,8.028,-,9.594,-,1.685,-,0.2776,-,0.518,0.437,360.56,1880.64,,,正常
2024-09-17 08:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,21.62,8.012,-,9.629,-,1.662,-,0.2609,-,0.5178,0.799,386.16,2052.48,,,正常
2024-09-17 12:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,23.5,8.022,-,9.039,-,1.662,-,0.1703,-,0.5001,0.768,407.28,1917.76,,,正常
2024-09-17 16:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.88,7.983,-,8.641,-,1.408,-,0.2689,-,0.4634,1.112,427.12,1672.96,,,正常
2024-09-17 20:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.25,8.047,-,8.594,-,1.462,-,0.2586,-,0.4921,1.135,441.2,1416.64,,,正常
2024-09-18 00:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.12,8.016,-,8.57,-,1.667,-,0.1997,-,0.5298,1.414,453.84,1154.24,,,正常
2024-09-18 04:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,23.5,8.05,-,8.781,-,1.465,-,0.2791,-,0.5745,1.467,458.0,1077.76,,,正常
2024-09-18 08:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,22.88,8.047,-,9.172,-,1.442,-,0.2545,-,0.5754,1.326,467.44,1027.52,,,正常
2024-09-18 12:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.88,8.009,-,9.028,-,1.452,-,0.2313,-,0.5307,1.415,475.6,988.48,,,正常
2024-09-18 16:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,25.75,8.056,-,8.505,-,1.4,-,0.1789,-,0.5171,1.706,476.0,879.52,,,正常
2024-09-18 20:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,25.0,8.006,-,8.267,-,1.634,-,0.2034,-,0.5405,1.524,491.28,807.2,,,正常
2024-09-19 00:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.75,8.025,-,8.364,-,1.597,-,0.337,-,0.5297,1.726,498.56,681.28,,,正常
2024-09-19 04:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.5,8.025,-,8.334,-,1.416,-,0.1477,-,0.5127,1.683,502.88,592.64,,,正常
2024-09-19 08:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.0,8.069,-,8.711,-,1.299,-,0.189,-,0.5173,1.71,505.04,593.6,,,正常
2024-09-19 12:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,25.38,8.072,-,8.727,-,1.387,-,0.1261,-,0.4789,1.857,509.36,547.36,,,正常
2024-09-19 16:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,26.38,8.075,-,8.278,-,1.431,-,0.2119,-,0.4812,1.866,515.2,529.44,,,正常
2024-09-19 20:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,25.5,8.062,-,8.091,-,1.501,-,0.219,-,0.451,1.959,521.76,472.64,,,正常
2024-09-20 00:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.88,8.067,-,8.347,-,1.494,-,0.1283,-,0.4797,2.082,524.48,456.24,,,正常
2024-09-20 04:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.25,8.117,-,8.363,-,1.353,-,0.1684,-,0.4207,2.043,525.12,406.96,,,正常
2024-09-20 08:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.12,8.097,-,8.581,-,1.299,-,0.1444,-,0.4041,2.099,529.76,382.56,,,正常
2024-09-20 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,26.12,8.084,-,8.575,-,1.283,-,0.184,-,0.3876,2.143,532.48,378.24,,,正常
2024-09-20 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,26.62,8.078,-,8.172,-,1.25,-,0.1668,-,0.3731,2.092,539.52,359.2,,,正常
2024-09-20 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,25.38,8.106,-,7.944,-,1.271,-,0.1302,-,0.3781,2.162,538.88,338.88,,,正常
2024-09-21 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,24.5,8.159,-,8.191,-,1.265,-,0.1625,-,0.3486,2.383,546.08,303.12,,,正常
2024-09-21 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,23.88,8.088,-,8.35,-,1.115,-,0.1301,-,0.3354,2.378,551.04,274.4,,,正常
2024-09-21 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,23.88,8.156,-,8.781,-,1.123,-,0.154,-,0.3725,2.135,538.56,379.2,,,正常
2024-09-21 12:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,25.38,8.081,-,8.9,-,1.076,-,0.1419,-,0.4595,1.781,523.52,629.76,,,正常
2024-09-21 16:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,25.75,8.1,-,8.548,-,1.768,-,0.1305,-,0.5352,1.827,486.0,673.92,,,正常
2024-09-21 20:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,25.0,8.113,-,8.294,-,1.61,-,0.1635,-,0.463,1.854,501.28,454.8,,,正常
2024-09-22 00:00:00,四川省,德阳市,绵远河,长江流域,八角,劣Ⅴ,24.25,8.084,-,8.412,-,1.315,-,0.1941,-,0.4023,2.031,522.24,373.76,,,正常
2024-09-22 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,24.12,8.106,-,8.331,-,1.102,-,0.2032,-,0.3644,2.124,531.04,326.56,,,正常
2024-09-22 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,24.25,8.113,-,8.553,-,1.11,-,0.1753,-,0.3372,2.129,534.56,282.16,,,正常
2024-09-22 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,25.38,8.178,-,8.738,-,0.962,-,0.1684,-,0.3104,2.213,538.08,257.68,,,正常
2024-09-22 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,25.88,8.162,-,8.281,-,1.037,-,0.177,-,0.3058,2.176,542.56,260.72,,,正常
2024-09-22 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅳ,25.0,8.095,-,7.936,-,0.905,-,0.1584,-,0.293,2.255,553.76,257.6,,,正常
2024-09-23 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,24.38,7.912,-,7.477,-,0.739,-,0.0963,-,0.1659,3.073,584.16,94.38,,,正常
2024-09-23 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,24.25,7.866,-,7.135,-,0.778,-,0.1187,-,0.1449,3.247,607.2,72.54,,,正常
2024-09-23 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,24.0,7.848,-,7.151,-,0.869,-,0.1562,-,0.1388,3.258,604.64,61.35,,,正常
2024-09-23 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2024-09-23 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,27.38,8.055,-,7.801,-,0.755,-,0.0509,-,0.1111,2.921,595.68,40.13,,,正常
2024-09-23 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,25.88,7.991,-,7.286,-,0.786,-,0.0519,-,0.1081,2.987,593.12,38.44,,,正常
2024-09-24 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,24.62,7.957,-,7.359,-,0.708,-,0.0527,-,0.1033,2.982,592.8,35.01,,,正常
2024-09-24 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,24.12,7.93,-,7.407,-,0.723,-,0.0501,-,0.102,2.919,596.48,32.57,,,正常
2024-09-24 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,24.0,7.927,-,7.332,-,0.762,-,0.0765,-,0.1035,3.065,599.52,33.2,,,正常
2024-09-24 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,25.62,8.147,-,8.78,-,0.708,-,0.0514,-,0.1034,2.271,557.28,59.4,,,正常
2024-09-24 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,25.5,8.239,-,8.688,-,0.69,-,0.045,-,0.0914,2.223,554.08,51.18,,,正常
2024-09-24 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,24.25,8.223,-,8.518,-,0.547,-,0.0334,-,0.0771,2.273,549.92,32.47,,,正常
2024-09-25 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,24.0,8.103,-,8.255,-,0.547,-,0.0334,-,0.0771,2.273,557.92,22.6,,,正常
2024-09-25 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,23.88,8.025,-,8.18,-,0.545,-,0.0602,-,0.0798,2.453,560.32,26.82,,,正常
2024-09-25 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,24.12,8.102,-,8.463,-,0.646,-,0.0318,-,0.0706,2.396,558.72,21.54,,,正常
2024-09-25 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,25.75,8.13,-,8.758,-,0.537,-,0.0294,-,0.0687,2.494,571.84,20.18,,,正常
2024-09-25 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,26.25,8.108,-,8.54,-,0.651,-,0.0361,-,0.0771,2.378,563.84,38.0,,,正常
2024-09-25 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,24.62,8.102,-,8.545,-,0.664,-,0.03,-,0.065,2.264,555.84,27.25,,,正常
2024-09-26 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,24.12,7.936,-,7.759,-,0.635,-,0.025,-,0.0649,2.784,583.84,18.91,,,正常
2024-09-26 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,23.88,7.98,-,8.182,-,0.633,-,0.044,-,0.0776,2.471,568.32,29.45,,,正常
2024-09-26 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,24.0,7.994,-,8.008,-,0.76,-,0.0257,-,0.0671,2.49,575.84,22.12,,,正常
2024-09-26 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,26.25,8.141,-,9.227,-,0.672,-,0.0306,-,0.0661,2.333,567.36,23.56,,,正常
2024-09-26 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,26.38,8.141,-,9.0,-,0.664,-,0.0325,-,0.0658,2.278,561.92,29.61,,,正常
2024-09-26 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,25.0,8.031,-,8.203,-,0.723,-,0.0483,-,0.07,2.409,570.72,30.75,,,正常
2024-09-27 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,24.5,7.912,-,7.845,-,0.692,-,0.0626,-,0.0718,2.72,578.08,26.2,,,正常
2024-09-27 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,24.75,7.871,-,7.594,-,0.736,-,0.0678,-,0.0704,2.729,568.8,22.34,,,正常
2024-09-27 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,25.0,7.966,-,8.033,-,0.768,-,0.025,-,0.0653,2.704,576.64,20.12,,,正常
2024-09-27 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,27.12,8.183,-,9.46,-,0.7,-,0.026,-,0.0572,2.434,573.44,16.96,,,正常
2024-09-27 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,27.75,8.0,-,8.262,-,0.666,-,0.0482,-,0.0665,2.595,583.84,18.48,,,正常
2024-09-27 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,26.0,7.945,-,7.459,-,0.739,-,0.069,-,0.0626,2.61,584.32,13.98,,,正常
2024-09-28 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,25.12,7.956,-,7.806,-,0.7,-,0.0416,-,0.0626,2.402,573.12,22.34,,,正常
2024-09-28 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,25.38,7.801,-,6.876,-,0.752,-,0.1137,-,0.0677,2.831,573.92,14.71,,,正常
2024-09-28 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,25.25,7.922,-,7.686,-,0.648,-,0.025,-,0.059,2.424,569.76,15.26,,,正常
2024-09-28 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,25.88,8.034,-,8.485,-,0.791,-,0.0367,-,0.0666,2.449,564.16,17.72,,,正常
2024-09-28 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,25.88,8.028,-,8.152,-,0.822,-,0.0975,-,0.0653,2.728,579.52,12.09,,,正常
2024-09-28 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,25.25,7.971,-,7.3,-,0.993,-,0.0541,-,0.0608,2.343,567.68,11.87,,,正常
2024-09-29 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,25.12,7.921,-,7.246,-,0.879,-,0.0824,-,0.0644,2.576,569.44,12.39,,,正常
2024-09-29 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,24.75,7.853,-,6.997,-,0.7,-,0.2527,-,0.0817,2.77,585.44,17.21,,,正常
2024-09-29 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,24.75,7.905,-,6.915,-,0.7,-,0.2527,-,0.0817,2.77,581.76,12.83,,,正常
2024-09-29 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅳ,24.62,7.873,-,6.52,-,2.313,-,0.662,-,0.2699,2.995,509.92,264.88,,,正常
2024-09-29 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,23.38,7.858,-,6.914,-,1.571,-,0.425,-,0.1515,2.798,520.48,76.76,,,正常
2024-09-29 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,22.62,8.041,-,7.934,-,1.286,-,0.1686,-,0.1618,2.492,543.04,171.52,,,正常
2024-09-30 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅴ,21.75,7.758,-,7.269,-,3.856,-,0.6561,-,0.3099,3.946,475.28,252.48,,,正常
2024-09-30 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,21.5,7.858,-,7.948,-,1.574,-,0.6616,-,0.1712,3.189,500.8,90.98,,,正常
2024-09-30 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,21.38,7.841,-,8.082,-,1.571,-,0.5501,-,0.1468,3.14,483.84,59.01,,,正常
2024-09-30 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,22.25,7.786,-,8.137,-,1.501,-,0.4026,-,0.1366,2.938,466.8,56.33,,,正常
2024-09-30 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,22.38,7.775,-,8.075,-,1.711,-,0.3489,-,0.1495,2.836,442.24,62.63,,,正常
2024-09-30 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,21.12,7.834,-,8.523,-,1.934,-,0.1877,-,0.1538,2.726,441.92,60.63,,,正常
2024-10-01 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,20.75,7.848,-,8.623,-,2.261,-,0.161,-,0.1566,2.902,459.84,57.37,,,正常
2024-10-01 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,20.5,7.858,-,8.742,-,1.978,-,0.1135,-,0.14,2.889,466.4,46.16,,,正常
2024-10-01 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,20.38,7.816,-,8.463,-,2.183,-,0.1072,-,0.1322,2.977,478.72,40.48,,,正常
2024-10-01 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,21.88,7.85,-,8.72,-,2.271,-,0.0795,-,0.1267,2.961,478.4,41.55,,,正常
2024-10-01 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,21.88,7.877,-,8.65,-,2.297,-,0.0923,-,0.1252,2.912,485.44,46.65,,,正常
2024-10-01 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,21.0,7.795,-,8.15,-,2.108,-,0.1555,-,0.1294,3.008,502.48,46.93,,,正常
2024-10-02 00:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,20.75,7.889,-,8.727,-,1.952,-,0.0829,-,0.1131,2.658,499.36,36.29,,,正常
2024-10-02 04:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,20.62,7.877,-,8.562,-,1.667,-,0.0914,-,0.1087,2.62,505.84,32.01,,,正常
2024-10-02 08:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,20.5,7.879,-,8.537,-,1.748,-,0.065,-,0.1013,2.673,513.28,33.08,,,正常
2024-10-02 12:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,21.38,7.916,-,8.715,-,1.53,-,0.0619,-,0.0995,2.725,521.44,26.67,,,正常
2024-10-02 16:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅲ,21.12,7.935,-,8.46,-,1.416,-,0.1006,-,0.1007,2.712,524.8,25.74,,,正常
2024-10-02 20:00:00,四川省,德阳市,绵远河,长江流域,八角,Ⅱ,20.5,7.998,-,8.643,-,1.195,-,0.064,-,0.0917,2.516,524.32,24.7,,,正常
